customer_id,customer_name,cluster_id,cluster
25241,Josie Campion,2.0,parents
25242,Larry Velarde,2.0,parents
25243,Eileen Baxter,7.0,young adults
25244,Cassandra Winnen,0.0,spenders
25245,Chong Norgaard,4.0,gamers
25246,Jeremy Lee,2.0,parents
25247,Ethel Lachance,2.0,parents
25248,Pamela Simmons,0.0,spenders
25249,Hugh Benjamin,7.0,young adults
25250,Kimberely Daniels,1.0,promo hunters
25251,David Dipasquale,0.0,spenders
25252,William Bush,4.0,gamers
25253,Kurt Pizarro,4.0,gamers
25254,Bridgett Wilson,0.0,spenders
25255,Manuel Eddy,0.0,spenders
25256,Darren Zappa,2.0,parents
25257,Andrea Burkhard,3.0,veggies
25258,Roger King,3.0,veggies
25259,Denise Borges,2.0,parents
25260,Darrell Comer,7.0,young adults
25261,Darron Hull,4.0,gamers
25262,Laurie Smith,0.0,spenders
25263,Clara Rivera,1.0,promo hunters
25264,Travis Sullivan,4.0,gamers
25265,Arthur Lawrence,2.0,parents
25266,Mark Mccain,4.0,gamers
25267,Patricia Dudgeon,3.0,veggies
25268,Peggy Freed,4.0,gamers
25269,Creola Mcnair,3.0,veggies
25270,Keith Sheppard,5.0,low standards
25271,Amy Shanks,1.0,promo hunters
25272,Katherine Crouch,4.0,gamers
25273,Marcella Raymond,4.0,gamers
25274,Nigel Turner,4.0,gamers
25275,Charles Sechrist,5.0,low standards
25276,Michael Briggs,1.0,promo hunters
25277,Pam Burkhart,0.0,spenders
25278,Rickie Johnson,1.0,promo hunters
25279,Ricky Deibel,2.0,parents
25280,Roberta Alcantar,7.0,young adults
25281,Peter Brett,1.0,promo hunters
25282,Kelly Schafer,1.0,promo hunters
25283,Joanne Day,5.0,low standards
25284,Wilbur Kiani,0.0,spenders
25285,Leann Brox,3.0,veggies
25286,Nelson Dunnington,4.0,gamers
25287,Henry Laschinger,5.0,low standards
25288,Emma Williams,2.0,parents
25289,Ernesto Hernandez,2.0,parents
25290,Althea Jones,4.0,gamers
25291,Alvin Chesla,7.0,young adults
25292,Hector Nieves,2.0,parents
25293,Thelma Jones,3.0,veggies
25294,Bettina Parkins,1.0,promo hunters
25295,Jerome Edwards,7.0,young adults
25296,Mark Stallins,5.0,low standards
25297,Lewis Mullis,3.0,veggies
25298,Mary Williams,7.0,young adults
25299,John Blackmon,0.0,spenders
25300,Mae Payne,0.0,spenders
25301,Nancy Dedmon,0.0,spenders
25302,Patricia Green,7.0,young adults
25303,Margaret Hooks,1.0,promo hunters
25304,James Mikkelsen,1.0,promo hunters
25305,Susan Turner,4.0,gamers
25306,Mindi Carver,0.0,spenders
25307,Sandra Borrego,7.0,young adults
25308,Thomas Oneil,5.0,low standards
25309,Jason Myers,4.0,gamers
25310,Esther Williams,2.0,parents
25311,Michael Smith,7.0,young adults
25312,Robbie Homer,1.0,promo hunters
25313,Julio Caudill,1.0,promo hunters
25314,Howard Hair,3.0,veggies
25315,Isadora Hicks,4.0,gamers
25316,Brady Roffe,2.0,parents
25317,Clarence Graham,2.0,parents
25318,Marjorie Lipkin,0.0,spenders
25319,Darren Dankert,1.0,promo hunters
25320,Mitchell Bryant,2.0,parents
25321,Moshe Mcallister,7.0,young adults
25322,Annie Rogers,2.0,parents
25323,Carl Hollister,5.0,low standards
25324,Vivian Barron,0.0,spenders
25325,William Lloyd,2.0,parents
25326,Evelyn Bond,3.0,veggies
25327,Raquel Estrada,2.0,parents
25328,Jim Hisle,2.0,parents
25329,Scott Michel,0.0,spenders
25330,Danny Cox,3.0,veggies
25331,Julie Davanzo,3.0,veggies
25332,Albert Sass,2.0,parents
25333,Michael Taylor,4.0,gamers
25334,Ora Hollis,4.0,gamers
25335,Lilia Garrett,3.0,veggies
25336,Paul Knop,1.0,promo hunters
25337,Teresa Lee,3.0,veggies
25338,Leroy Crosby,8.0,olds
25339,Nettie Trosper,1.0,promo hunters
25340,Mathew Gorham,7.0,young adults
25341,Edgar Davidson,7.0,young adults
25342,Bernard Warren,2.0,parents
25343,Pamela Smith,3.0,veggies
25344,Lawrence Hall,2.0,parents
25345,Rebecca Woods,0.0,spenders
25346,Lloyd Arroyo,1.0,promo hunters
25347,Kenneth Waterer,1.0,promo hunters
25348,Emilia Black,4.0,gamers
25349,Jonah Taylor,4.0,gamers
25350,Pauline Marrero,7.0,young adults
25351,Demarcus Haveman,2.0,parents
25352,Orlando Little,3.0,veggies
25353,Timothy Pugh,2.0,parents
25354,Jon Marshall,3.0,veggies
25355,Frances Grossman,0.0,spenders
25356,Dale Vessar,1.0,promo hunters
25357,Refugio Rabello,5.0,low standards
25358,Marcia Martin,1.0,promo hunters
25359,Aldo Romano,4.0,gamers
25360,Alison Smallwood,4.0,gamers
25361,Tashia Pride,2.0,parents
25362,David Womer,1.0,promo hunters
25363,Geneva Page,0.0,spenders
25364,Debbie Asher,2.0,parents
25365,Mary Westphalen,0.0,spenders
25366,Robert`s Supermarket,9.0,supermarket
25367,Ashley Harris,0.0,spenders
25368,Helen Moore,0.0,spenders
25369,Judy Thon,5.0,low standards
25370,Darryl Martin,7.0,young adults
25371,Grace Castle,2.0,parents
25372,Robert Aucoin,4.0,gamers
25373,John Livingstone,0.0,spenders
25374,Mark Macaluso,2.0,parents
25375,Ervin Bradford,5.0,low standards
25376,Kenneth Wisbey,2.0,parents
25377,Marianne Drain,4.0,gamers
25378,Debra Cordova,0.0,spenders
25379,Clyde Lung,4.0,gamers
25380,Kenneth Bozeman,0.0,spenders
25381,Patricia Wilson,3.0,veggies
25382,David Winget,8.0,olds
25383,Melissa Brennan,2.0,parents
25384,Jennifer Ewing,3.0,veggies
25385,Harold Garrett,0.0,spenders
25386,Wanda Holder,2.0,parents
25387,Nathan Cottle,1.0,promo hunters
25388,Noelle Hebert,0.0,spenders
25389,Marcia Reavis,1.0,promo hunters
25390,Carol Ferretti,3.0,veggies
25391,Brian Myers,1.0,promo hunters
25392,Richard Anderson,2.0,parents
25393,Peggie Soland,7.0,young adults
25394,Dovie Sanmartin,0.0,spenders
25395,Julie Goshay,2.0,parents
25396,Harry Goodner,3.0,veggies
25397,Edwin Queen,6.0,alcoholics
25398,James Sweeney,3.0,veggies
25399,Frank Mejia,4.0,gamers
25400,Nadine Hansen,0.0,spenders
25401,Eric Blaisdell,6.0,alcoholics
25402,Gregory Hazlett,0.0,spenders
25403,Joe Baker,4.0,gamers
25404,Lewis Kinslow,0.0,spenders
25405,Lamont Moses,0.0,spenders
25406,Barbara Maynard,2.0,parents
25407,Liza Dennis,4.0,gamers
25408,John Brown,6.0,alcoholics
25409,Kathryn Bowen,4.0,gamers
25410,Hazel Whipple,3.0,veggies
25411,Richard Welch,1.0,promo hunters
25412,Jodi Bennett,1.0,promo hunters
25413,Anthony Rodriguez,3.0,veggies
25414,Rosalinda Santiago,6.0,alcoholics
25415,Asia Gallman,0.0,spenders
25416,Teresa Rivenburg,3.0,veggies
25417,Roy Lannier,7.0,young adults
25418,Georgette Garner,3.0,veggies
25419,Juanita Smith,1.0,promo hunters
25420,Jesus Weber,2.0,parents
25421,Angela Lester,5.0,low standards
25422,James Vuong,4.0,gamers
25423,Florence Gilley,4.0,gamers
25424,Neil Golden,2.0,parents
25425,Darren Castro,2.0,parents
25426,Patricia Fuller,6.0,alcoholics
25427,Brandon Santoro,5.0,low standards
25428,Patsy Shuler,1.0,promo hunters
25429,Eric Morton,4.0,gamers
25430,Damon Jones,0.0,spenders
25431,Steven Rhea,1.0,promo hunters
25432,Earl Hickmon,4.0,gamers
25433,Sherry Toohey,0.0,spenders
25434,Denise Gibbons,3.0,veggies
25435,Lara Heinemann,2.0,parents
25436,Grace Doss,7.0,young adults
25437,Tammy Clyburn,0.0,spenders
25438,Roberta`s Supermarket,9.0,supermarket
25439,Dorothy Bascom,3.0,veggies
25440,Bonnie Powell,1.0,promo hunters
25441,Marva Keating,2.0,parents
25442,Peggy Amaya,0.0,spenders
25443,Jerry Bell,5.0,low standards
25444,Raymond Carruth,0.0,spenders
25445,Phillip Bass,4.0,gamers
25446,Jill Lopez,2.0,parents
25447,Richard Gonzalez,4.0,gamers
25448,Alan Hooper,7.0,young adults
25449,Katie`s Supermarket,9.0,supermarket
25450,Mark Manson,6.0,alcoholics
25451,Donna Aadland,4.0,gamers
25452,Ammie Guillory,0.0,spenders
25453,Henry Buehlman,0.0,spenders
25454,Alex Hachting,3.0,veggies
25455,Rachael Williams,5.0,low standards
25456,Adam Smith,4.0,gamers
25457,Robert Didonato,0.0,spenders
25458,Dora Woodworth,7.0,young adults
25459,Bernard Murphy,3.0,veggies
25460,Tajuana Sanders,3.0,veggies
25461,David Ramos,3.0,veggies
25462,Joel Madrid,7.0,young adults
25463,Kelli Hollifield,2.0,parents
25464,Christi Hodge,3.0,veggies
25465,Charlie Murphy,3.0,veggies
25466,Maria Halcomb,5.0,low standards
25467,Chris Washington,3.0,veggies
25468,Michael Griffin,3.0,veggies
25469,Willie Smith,3.0,veggies
25470,Sheri Calahan,1.0,promo hunters
25471,William Swartz,1.0,promo hunters
25472,Ernest Benham,4.0,gamers
25473,Ann Beckman,0.0,spenders
25474,Adam Holmes,6.0,alcoholics
25475,Frank Vann,6.0,alcoholics
25476,Louis Valentine,1.0,promo hunters
25477,Betty Seales,7.0,young adults
25478,Lydia Walker,6.0,alcoholics
25479,Stephanie Dupree,7.0,young adults
25480,Thomas Lyles,0.0,spenders
25481,Matthew Givens,4.0,gamers
25482,Albert Grass,1.0,promo hunters
25483,Bruce Shade,1.0,promo hunters
25484,James Diaz,1.0,promo hunters
25485,Jonathan Demik,0.0,spenders
25486,Joyce Seman,0.0,spenders
25487,Amos Hayden,4.0,gamers
25488,Harry Bonebrake,1.0,promo hunters
25489,Carolyn Zollars,7.0,young adults
25490,Vance Young,7.0,young adults
25491,Sophie Freeman,4.0,gamers
25492,Katrina Hall,0.0,spenders
25493,Lisa Skeesick,5.0,low standards
25494,Jo Erwin,3.0,veggies
25495,Billy Wilford,7.0,young adults
25496,Eva Sadowski,1.0,promo hunters
25497,William Speidel,3.0,veggies
25498,Paige Farrow,0.0,spenders
25499,Lynda Jordan,6.0,alcoholics
25500,Joyce King,4.0,gamers
25501,Grace Johnson,0.0,spenders
25502,John Acevedo,4.0,gamers
25503,Alvin Elliot,0.0,spenders
25504,Patricia Walton,5.0,low standards
25505,Christopher Sand,4.0,gamers
25506,Johnny Brown,5.0,low standards
25507,Joseph Gonzalez,7.0,young adults
25508,Virgil Mclean,3.0,veggies
25509,James Voorhees,8.0,olds
25510,Max Sinegal,4.0,gamers
25511,Andrea Reiff,4.0,gamers
25512,Anthony Cooper,3.0,veggies
25513,Brad Myers,0.0,spenders
25514,Justin Heinlein,3.0,veggies
25515,Ernest Pace,1.0,promo hunters
25516,Cecil Ragsdale,7.0,young adults
25517,Eva Morrison,1.0,promo hunters
25518,Linda Thornton,1.0,promo hunters
25519,Bernard Demarco,3.0,veggies
25520,Marshall Weiss,7.0,young adults
25521,Katherine Lewin,1.0,promo hunters
25522,Jason Lewis,4.0,gamers
25523,Walter Roundtree,3.0,veggies
25524,Leonila Hamblin,1.0,promo hunters
25525,Ruth Fanter,0.0,spenders
25526,Crystal Numbers,4.0,gamers
25527,Robert Merrill,3.0,veggies
25528,Norman Smith,2.0,parents
25529,Christina Zahm,0.0,spenders
25530,Sara Isaac,7.0,young adults
25531,Carl Bass,3.0,veggies
25532,Lisa Thompson,1.0,promo hunters
25533,Gayle Zeno,5.0,low standards
25534,Orville Tao,7.0,young adults
25535,Jamie Watkins,4.0,gamers
25536,Clarence Searcy,1.0,promo hunters
25537,Robert Crowley,3.0,veggies
25538,Lawrence Thorne,5.0,low standards
25539,Ada Waitman,7.0,young adults
25540,Diane Bitto,2.0,parents
25541,Gary Hill,0.0,spenders
25542,Beatrice Kim,7.0,young adults
25543,Krista Lee,2.0,parents
25544,Donald Sparks,5.0,low standards
25545,Alexander Dixon,3.0,veggies
25546,Charlotte Akins,2.0,parents
25547,Iesha Thompson,4.0,gamers
25548,William Jones,6.0,alcoholics
25549,Nicolas Kingsbury,6.0,alcoholics
25550,Carl Perez,4.0,gamers
25551,Vivian Lyle,5.0,low standards
25552,Carlos Foy,7.0,young adults
25553,Angel Gamble,0.0,spenders
25554,Steven Johnson,4.0,gamers
25555,Helen Hall,2.0,parents
25556,Keith Torres,0.0,spenders
25557,Christopher Livingston,7.0,young adults
25558,Gloria Helsel,1.0,promo hunters
25559,Jovita Kim,3.0,veggies
25560,Vicky Peters,6.0,alcoholics
25561,Ron Roark,4.0,gamers
25562,William Garcia,4.0,gamers
25563,Cora Thompson,4.0,gamers
25564,George Giannini,1.0,promo hunters
25565,Alma Donnelly,3.0,veggies
25566,Sarah Cocola,0.0,spenders
25567,James Whitehead,2.0,parents
25568,Tammy Bagley,0.0,spenders
25569,Carol Lucas,2.0,parents
25570,Tracy`s Supermarket,9.0,supermarket
25571,Claire Castelluccio,2.0,parents
25572,Ruby Jones,5.0,low standards
25573,Barb Martin,1.0,promo hunters
25574,James Shimer,1.0,promo hunters
25575,Kelly Sampson,4.0,gamers
25576,Paul Perez,4.0,gamers
25577,Nicole Jonason,2.0,parents
25578,Kevin Blackman,5.0,low standards
25579,Matthew Carroll,3.0,veggies
25580,Gloria Koehler,3.0,veggies
25581,Michael Hammond,3.0,veggies
25582,Larry Washington,0.0,spenders
25583,Mary Christopher,3.0,veggies
25584,Danny Briggs,6.0,alcoholics
25585,Jeffrey Bechtel,5.0,low standards
25586,Charles Riley,1.0,promo hunters
25587,Mary Feltus,1.0,promo hunters
25588,Heather Jorgensen,1.0,promo hunters
25589,Daniel Bent,6.0,alcoholics
25590,Carrie Blecha,1.0,promo hunters
25591,Robert Harris,3.0,veggies
25592,Linda Lee,2.0,parents
25593,Katherine Wojcik,0.0,spenders
25594,Irene Bienenstock,1.0,promo hunters
25595,Roger Waddell,3.0,veggies
25596,Francine Fleming,1.0,promo hunters
25597,Ruby Malinoski,3.0,veggies
25598,Peter Maheu,1.0,promo hunters
25599,Debra Verdugo,0.0,spenders
25600,Todd Simpson,3.0,veggies
25601,Jean Buffin,2.0,parents
25602,Ernest Shortino,4.0,gamers
25603,Raul Renfro,7.0,young adults
25604,Daisy Nelson,0.0,spenders
25605,Jonathan Carbone,2.0,parents
25606,Kimberly Garner,2.0,parents
25607,Wayne Casteel,4.0,gamers
25608,Theresa Derr,1.0,promo hunters
25609,Patricia Hiebert,4.0,gamers
25610,Debra Dickson,0.0,spenders
25611,Joseph Stricker,1.0,promo hunters
25612,Mary Smith,6.0,alcoholics
25613,Daniel Stewart,1.0,promo hunters
25614,Robert Claudio,1.0,promo hunters
25615,Desiree Wesley,2.0,parents
25616,Daniel Woodall,4.0,gamers
25617,Ana Golden,2.0,parents
25618,Sherri Eyer,3.0,veggies
25619,Thomas Wayman,1.0,promo hunters
25620,Charles Welch,2.0,parents
25621,Shelia Schupbach,8.0,olds
25622,Carolyn Barnes,2.0,parents
25623,Mark Trent,1.0,promo hunters
25624,Bernice Korbal,2.0,parents
25625,Frances Ferrier,7.0,young adults
25626,Thaddeus Downs,7.0,young adults
25627,Robert Ballard,2.0,parents
25628,Karin Johnson,3.0,veggies
25629,Janet Brooks,1.0,promo hunters
25630,Alana Russell,4.0,gamers
25631,Stephen`s Supermarket,9.0,supermarket
25632,Edmond Liner,2.0,parents
25633,Cheri Reilly,2.0,parents
25634,Michael Rahm,2.0,parents
25635,Wendell Pollina,2.0,parents
25636,Kathy Stcyr,1.0,promo hunters
25637,Christina Johnson,1.0,promo hunters
25638,Woodrow Flaherty,6.0,alcoholics
25639,Roberto Derry,7.0,young adults
25640,Hope Ziegler,8.0,olds
25641,John Johnson,3.0,veggies
25642,Jeremiah Frierson,0.0,spenders
25643,Teresa Mcdonald,2.0,parents
25644,Cynthia Munoz,2.0,parents
25645,Anthony Bunce,1.0,promo hunters
25646,Scott Osterman,6.0,alcoholics
25647,Deborah Jackson,5.0,low standards
25648,Kenneth Leffert,1.0,promo hunters
25649,Larry Stewart,5.0,low standards
25650,Jerry Harrison,4.0,gamers
25651,Robert Moore,1.0,promo hunters
25652,Ross Felder,5.0,low standards
25653,Margery Henderson,0.0,spenders
25654,Terri Abbott,0.0,spenders
25655,Willis Shanholtz,6.0,alcoholics
25656,Betty Baxter,4.0,gamers
25657,Brian Dunn,7.0,young adults
25658,Connie Suter,5.0,low standards
25659,Arthur Jones,2.0,parents
25660,Marion Ruot,3.0,veggies
25661,Eugene Abrams,4.0,gamers
25662,Joe Clark,0.0,spenders
25663,Betty Hanna,3.0,veggies
25664,Juan Helm,4.0,gamers
25665,Michael Stott,2.0,parents
25666,Karin Bracken,0.0,spenders
25667,Josephine Bonilla,4.0,gamers
25668,Allen Knudson,3.0,veggies
25669,Yolanda Peters,4.0,gamers
25670,David Zimmerman,3.0,veggies
25671,Melissa Brown,4.0,gamers
25672,Christine Mosher,1.0,promo hunters
25673,Barbara Johnson,2.0,parents
25674,Tiffany Hanna,4.0,gamers
25675,Thomas Wright,3.0,veggies
25676,Karen Davis,4.0,gamers
25677,Donald Downing,2.0,parents
25678,Alexander Longsdorf,6.0,alcoholics
25679,Lisa Cyrus,1.0,promo hunters
25680,Bertha Lisowski,1.0,promo hunters
25681,Peggy Miranda,4.0,gamers
25682,Ruth Palumbo,7.0,young adults
25683,Mary Bowman,2.0,parents
25684,Larry Hillman,0.0,spenders
25685,Doris Price,4.0,gamers
25686,Lloyd Hayden,3.0,veggies
25687,Sharon Still,1.0,promo hunters
25688,Jacob Hatfield,0.0,spenders
25689,Carl Gaytan,4.0,gamers
25690,Evangelina Christensen,6.0,alcoholics
25691,William Cook,1.0,promo hunters
25692,Marian Perez,0.0,spenders
25693,Angela Burke,4.0,gamers
25694,Charles Holmquist,4.0,gamers
25695,Anthony Carns,0.0,spenders
25696,Stephanie Gleason,2.0,parents
25697,Jacqueline Loud,3.0,veggies
25698,Robert Kueny,0.0,spenders
25699,Bruce Healy,1.0,promo hunters
25700,Steven Huss,2.0,parents
25701,Romeo Snider,3.0,veggies
25702,Kyong Belcher,3.0,veggies
25703,Brian Counts,0.0,spenders
25704,Gina Thrift,3.0,veggies
25705,Dorothy Griffith,2.0,parents
25706,Paul Hewitt,2.0,parents
25707,Karen Vargas,0.0,spenders
25708,Roy Skipper,1.0,promo hunters
25709,Timothy Podesta,0.0,spenders
25710,Joey Smith,0.0,spenders
25711,Marlene Lucky,1.0,promo hunters
25712,Lorenzo Molina,3.0,veggies
25713,Kenyatta Lambert,5.0,low standards
25714,Josephine Butler,2.0,parents
25715,Rhonda Curry,7.0,young adults
25716,Richard Hennessy,3.0,veggies
25717,Allen Bredesen,1.0,promo hunters
25718,Kerry Presler,7.0,young adults
25719,Joe Harrod,3.0,veggies
25720,James Imig,1.0,promo hunters
25721,William Payton,3.0,veggies
25722,Robert Baltodano,3.0,veggies
25723,Henry Brown,0.0,spenders
25724,Sally Gardner,0.0,spenders
25725,Felipa Mckay,3.0,veggies
25726,Harold Hays,2.0,parents
25727,Flora Chandler,4.0,gamers
25728,Donald Vaughan,3.0,veggies
25729,Kathryn Sanchez,0.0,spenders
25730,Elizabeth Crouch,7.0,young adults
25731,Elizabeth Factor,1.0,promo hunters
25732,Deborah Blank,7.0,young adults
25733,Amy Eastman,4.0,gamers
25734,Paul Warner,5.0,low standards
25735,Leah Mcdonald,1.0,promo hunters
25736,Frances Fawcett,5.0,low standards
25737,Mary Taylor,5.0,low standards
25738,Jimmie Rodriguez,1.0,promo hunters
25739,Jennette Buckmaster,2.0,parents
25740,Jessie Clark,3.0,veggies
25741,David French,1.0,promo hunters
25742,Delia Reynolds,3.0,veggies
25743,Micah Bogosh,0.0,spenders
25744,Laura Baity,1.0,promo hunters
25745,Nicolas Riggings,0.0,spenders
25746,Kevin Mills,0.0,spenders
25747,Jeremiah Steele,3.0,veggies
25748,Louise Daniel,1.0,promo hunters
25749,Richard Sargent,4.0,gamers
25750,Edward Net,2.0,parents
25751,Stella Feeney,2.0,parents
25752,Jerry Daniels,1.0,promo hunters
25753,Stefanie Goldman,3.0,veggies
25754,Matthew Haynes,5.0,low standards
25755,Benjamin Keyser,2.0,parents
25756,Courtney Keys,3.0,veggies
25757,Trevor Douglas,7.0,young adults
25758,Donald Mackson,1.0,promo hunters
25759,Sheri Meyer,5.0,low standards
25760,Theodore`s Supermarket,9.0,supermarket
25761,Terry Westover,3.0,veggies
25762,Sarah Welch,1.0,promo hunters
25763,Michael Kapinos,0.0,spenders
25764,Maria Holt,3.0,veggies
25765,Paul Morago,8.0,olds
25766,Steven Oneil,0.0,spenders
25767,Harris Larowe,4.0,gamers
25768,William Bessick,0.0,spenders
25769,Jody Tedder,2.0,parents
25770,Kevin Steelman,0.0,spenders
25771,Janice Roberts,4.0,gamers
25772,Judy Prince,0.0,spenders
25773,Diane Ines,3.0,veggies
25774,Natalie Reyes,5.0,low standards
25775,Clarence Greene,1.0,promo hunters
25776,Virginia Hardinger,2.0,parents
25777,Hans Acheson,1.0,promo hunters
25778,Fred Patch,1.0,promo hunters
25779,Robert`s Supermarket,9.0,supermarket
25780,Margarita Richardson,2.0,parents
25781,Dean Wertheimer,7.0,young adults
25782,Glenda Miller,5.0,low standards
25783,Annie Yousef,2.0,parents
25784,Dana Manylath,2.0,parents
25785,Keith Connell,0.0,spenders
25786,Larry Abramson,7.0,young adults
25787,Andrew Oller,2.0,parents
25788,Ella Beaushaw,3.0,veggies
25789,Cody Worrell,2.0,parents
25790,Anthony Sullivan,2.0,parents
25791,Lisa Wilder,5.0,low standards
25792,Walter Maldonado,0.0,spenders
25793,Howard Schreimann,1.0,promo hunters
25794,Jackson Gray,3.0,veggies
25795,Keri Martin,2.0,parents
25796,Steven Applebaum,3.0,veggies
25797,Audrey Grisham,7.0,young adults
25798,James Knickerbocker,3.0,veggies
25799,Donald Johnson,4.0,gamers
25800,Richard Williams,1.0,promo hunters
25801,Martin Thornberg,6.0,alcoholics
25802,Sally Doherty,5.0,low standards
25803,Gary Vargas,4.0,gamers
25804,Elizabeth Conway,3.0,veggies
25805,Dara Franco,5.0,low standards
25806,Sara Layne,7.0,young adults
25807,Ruby Webb,7.0,young adults
25808,Jack Paske,1.0,promo hunters
25809,Sabrina Munger,3.0,veggies
25810,William Byrd,5.0,low standards
25811,Mary Fike,4.0,gamers
25812,Raymond Lavole,0.0,spenders
25813,Christopher Beck,1.0,promo hunters
25814,Charles Reitz,4.0,gamers
25815,Stephanie Navarro,0.0,spenders
25816,James Hall,0.0,spenders
25817,Michael Grant,1.0,promo hunters
25818,Dora Struebing,5.0,low standards
25819,Robert Berezny,6.0,alcoholics
25820,Heriberto Moore,1.0,promo hunters
25821,Gaynelle Thorpe,3.0,veggies
25822,Rita Holcomb,0.0,spenders
25823,Kelli Finnegan,3.0,veggies
25824,Douglas Lafontant,4.0,gamers
25825,Cindy Mitchell,0.0,spenders
25826,Lynette Morgan,4.0,gamers
25827,Jeffrey Rollins,2.0,parents
25828,Richard Austin,2.0,parents
25829,Donna Powers,2.0,parents
25830,John Gutierrez,3.0,veggies
25831,Brett Miller,5.0,low standards
25832,Irene Lawson,0.0,spenders
25833,Grace Sultan,4.0,gamers
25834,Johnathan Crane,1.0,promo hunters
25835,Lowell Cochran,4.0,gamers
25836,Janet Simone,3.0,veggies
25837,Jonathan Pike,4.0,gamers
25838,Pamela Arnold,3.0,veggies
25839,Darnell Stevens,5.0,low standards
25840,Iris Bosworth,3.0,veggies
25841,Wilbur Mccurdy,1.0,promo hunters
25842,Leanne Hall,4.0,gamers
25843,Joyce Tighe,4.0,gamers
25844,Robert Young,2.0,parents
25845,Arthur Aldrich,1.0,promo hunters
25846,Chris Downey,3.0,veggies
25847,Nicholas Hancock,0.0,spenders
25848,Michelle Bradley,1.0,promo hunters
25849,Pauline Houchens,3.0,veggies
25850,Carol Fletcher,4.0,gamers
25851,Rebecca Chapman,2.0,parents
25852,Tory Browning,3.0,veggies
25853,Richard Arnett,7.0,young adults
25854,Mary Bartholomew,2.0,parents
25855,Lena Via,0.0,spenders
25856,Carolyn Segura,3.0,veggies
25857,Clara Bickerstaff,4.0,gamers
25858,Katharine Weilbacher,1.0,promo hunters
25859,Barbara Jones,4.0,gamers
25860,Peggy Prince,2.0,parents
25861,Ursula Flynn,1.0,promo hunters
25862,Lisa Chambers,5.0,low standards
25863,Travis Belvin,5.0,low standards
25864,Beth Youngblood,4.0,gamers
25865,Paul Johnson,6.0,alcoholics
25866,Linda Brock,2.0,parents
25867,Pearl Eller,3.0,veggies
25868,Jeannette Grillo,1.0,promo hunters
25869,Bill Francis,8.0,olds
25870,Shana Baldwin,5.0,low standards
25871,Mary Hockenberry,0.0,spenders
25872,Wanda Rayo,1.0,promo hunters
25873,Tim Threadgill,5.0,low standards
25874,Shawn Snyder,1.0,promo hunters
25875,William Bennett,0.0,spenders
25876,Laura Water,1.0,promo hunters
25877,Dawn Elbert,2.0,parents
25878,Mary Frank,0.0,spenders
25879,James Sether,0.0,spenders
25880,Mark Scales,4.0,gamers
25881,Carlota Whelpley,7.0,young adults
25882,Jared Austin,7.0,young adults
25883,Sharon Nelson,5.0,low standards
25884,James Robinson,7.0,young adults
25885,Dave Fernandez,2.0,parents
25886,Donald Reynolds,3.0,veggies
25887,Celeste Marquez,7.0,young adults
25888,Richard Hively,4.0,gamers
25889,Marion Macqueen,0.0,spenders
25890,Stephen Main,4.0,gamers
25891,Donald`s Supermarket,9.0,supermarket
25892,Tara Pentz,0.0,spenders
25893,Joseph Pieper,5.0,low standards
25894,Beatriz Coleman,1.0,promo hunters
25895,James Parra,4.0,gamers
25896,Bobby Long,3.0,veggies
25897,Karisa Steele,4.0,gamers
25898,Steven Galayda,4.0,gamers
25899,Randell Harris,0.0,spenders
25900,Hank Tello,4.0,gamers
25901,Robert Smith,6.0,alcoholics
25902,Shanda Richard,1.0,promo hunters
25903,Leonard Scharich,0.0,spenders
25904,Harold Harris,2.0,parents
25905,Tracy Mcfarland,3.0,veggies
25906,Vincent Davenport,5.0,low standards
25907,Jeffrey Seeholzer,2.0,parents
25908,Magdalena Mclelland,0.0,spenders
25909,Stella Tim,5.0,low standards
25910,Rick Huffman,2.0,parents
25911,William Crom,0.0,spenders
25912,Brian Chase,2.0,parents
25913,Jessica Anderson,8.0,olds
25914,Rafaela Judd,0.0,spenders
25915,John Johnson,5.0,low standards
25916,Diane Fazzino,1.0,promo hunters
25917,Ismael Thurman,1.0,promo hunters
25918,Deneen Sylvester,4.0,gamers
25919,Daniel Lance,1.0,promo hunters
25920,Michael Frisbie,5.0,low standards
25921,Nancy Timmerman,2.0,parents
25922,Dorothy Saine,2.0,parents
25923,Roger Spano,2.0,parents
25924,Brenda Fatica,2.0,parents
25925,Kimberly Miller,0.0,spenders
25926,Carol Mcrae,7.0,young adults
25927,Gary Emmerich,3.0,veggies
25928,Richard Nash,3.0,veggies
25929,Delia Buzis,0.0,spenders
25930,Frances Walker,6.0,alcoholics
25931,Joe Farnell,1.0,promo hunters
25932,Lorretta Vent,2.0,parents
25933,James Moran,3.0,veggies
25934,Willie Pressley,7.0,young adults
25935,Ursula Shaffer,3.0,veggies
25936,Terry Hamilton,3.0,veggies
25937,Tommy Machado,1.0,promo hunters
25938,Carman Moore,3.0,veggies
25939,Scott Seel,1.0,promo hunters
25940,Mary Ortiz,7.0,young adults
25941,Bart Johnson,0.0,spenders
25942,Donna Mcknight,4.0,gamers
25943,Michelle Carpenter,1.0,promo hunters
25944,Carl Anderson,3.0,veggies
25945,Shirley Malone,1.0,promo hunters
25946,Susan Glover,1.0,promo hunters
25947,Wendy Hollis,3.0,veggies
25948,Doug Frierson,7.0,young adults
25949,Cedrick Brannon,1.0,promo hunters
25950,Charles Anderson,3.0,veggies
25951,Donna Stewart,7.0,young adults
